index,OrderId,CustomerID,EmployeeID,OrderDate,ShippedDate,RequiredDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
535,10783,HANAR,4,2015-12-18,2015-12-19,2016-01-15,2,124.98,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
536,10784,MAGAA,4,2015-12-18,2015-12-22,2016-01-15,3,70.09,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
537,10785,GROSR,1,2015-12-18,2015-12-24,2016-01-15,3,1.51,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela
538,10786,QUEEN,8,2015-12-19,2015-12-23,2016-01-16,1,110.87,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
539,10787,LAMAI,2,2015-12-19,2015-12-26,2016-01-02,1,249.93,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
540,10788,QUICK,1,2015-12-22,2016-01-19,2016-01-19,2,42.7,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
541,10789,FOLIG,1,2015-12-22,2015-12-31,2016-01-19,2,100.6,Folies gourmandes,"184, chaussée de Tournai",Lille,,59000,France
542,10790,GOURL,6,2015-12-22,2015-12-26,2016-01-19,1,28.23,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
543,10791,FRANK,6,2015-12-23,2016-01-01,2016-01-20,2,16.85,Frankenversand,Berliner Platz 43,München,,80805,Germany
544,10792,WOLZA,1,2015-12-23,2015-12-31,2016-01-20,3,23.79,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
545,10793,AROUT,3,2015-12-24,2016-01-08,2016-01-21,3,4.52,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
546,10794,QUEDE,6,2015-12-24,2016-01-02,2016-01-21,1,21.49,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
547,10795,ERNSH,8,2015-12-24,2016-01-20,2016-01-21,2,126.66,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
548,10796,HILAA,3,2015-12-25,2016-01-14,2016-01-22,1,26.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
549,10797,DRACD,7,2015-12-25,2016-01-05,2016-01-22,2,33.35,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
550,10798,ISLAT,2,2015-12-26,2016-01-05,2016-01-23,1,2.33,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
551,10799,KOENE,9,2015-12-26,2016-01-05,2016-02-06,3,30.76,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
552,10800,SEVES,1,2015-12-26,2016-01-05,2016-01-23,3,137.44,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
553,10801,BOLID,4,2015-12-29,2015-12-31,2016-01-26,2,97.09,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain
554,10802,SIMOB,4,2015-12-29,2016-01-02,2016-01-26,2,257.26,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
555,10803,WELLI,4,2015-12-30,2016-01-06,2016-01-27,1,55.23,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
556,10804,SEVES,6,2015-12-30,2016-01-07,2016-01-27,2,27.33,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
557,10805,THEBI,2,2015-12-30,2016-01-09,2016-01-27,3,237.34,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
558,10806,VICTE,3,2015-12-31,2016-01-05,2016-01-28,2,22.11,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
559,10807,FRANS,4,2015-12-31,2016-01-30,2016-01-28,1,1.36,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
560,10808,OLDWO,2,2016-01-01,2016-01-09,2016-01-29,3,45.53,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
561,10809,WELLI,7,2016-01-01,2016-01-07,2016-01-29,1,4.87,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
562,10810,LAUGB,2,2016-01-01,2016-01-07,2016-01-29,3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
563,10811,LINOD,8,2016-01-02,2016-01-08,2016-01-30,1,31.22,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
564,10812,REGGC,5,2016-01-02,2016-01-12,2016-01-30,1,59.78,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
565,10813,RICAR,1,2016-01-05,2016-01-09,2016-02-02,1,47.38,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
566,10814,VICTE,3,2016-01-05,2016-01-14,2016-02-02,3,130.94,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
567,10815,SAVEA,2,2016-01-05,2016-01-14,2016-02-02,3,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
568,10816,GREAL,4,2016-01-06,2016-02-04,2016-02-03,2,719.78,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
569,10817,KOENE,3,2016-01-06,2016-01-13,2016-01-20,2,306.07,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
570,10818,MAGAA,7,2016-01-07,2016-01-12,2016-02-04,3,65.48,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
571,10819,CACTU,2,2016-01-07,2016-01-16,2016-02-04,3,19.76,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
572,10820,RATTC,3,2016-01-07,2016-01-13,2016-02-04,2,37.52,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
573,10821,SPLIR,1,2016-01-08,2016-01-15,2016-02-05,1,36.68,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
574,10822,TRAIH,6,2016-01-08,2016-01-16,2016-02-05,3,7.0,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,WA,98034,USA
575,10823,LILAS,5,2016-01-09,2016-01-13,2016-02-06,2,163.97,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
576,10824,FOLKO,8,2016-01-09,2016-01-30,2016-02-06,1,1.23,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
577,10825,DRACD,1,2016-01-09,2016-01-14,2016-02-06,1,79.25,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
578,10826,BLONP,6,2016-01-12,2016-02-06,2016-02-09,1,7.09,Blondel père et fils,"24, place Kléber",Strasbourg,,67000,France
579,10827,BONAP,1,2016-01-12,2016-02-06,2016-01-26,2,63.54,Bon app',"12, rue des Bouchers",Marseille,,13008,France
580,10828,RANCH,9,2016-01-13,2016-02-04,2016-01-27,1,90.85,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
581,10829,ISLAT,9,2016-01-13,2016-01-23,2016-02-10,1,154.72,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
582,10830,TRADH,4,2016-01-13,2016-01-21,2016-02-24,2,81.83,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
583,10831,SANTG,3,2016-01-14,2016-01-23,2016-02-11,2,72.19,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
584,10832,LAMAI,2,2016-01-14,2016-01-19,2016-02-11,2,43.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
585,10833,OTTIK,6,2016-01-15,2016-01-23,2016-02-12,2,71.49,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
586,10834,TRADH,1,2016-01-15,2016-01-19,2016-02-12,3,29.78,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
587,10835,ALFKI,1,2016-01-15,2016-01-21,2016-02-12,3,69.53,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
588,10836,ERNSH,7,2016-01-16,2016-01-21,2016-02-13,1,411.88,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
589,10837,BERGS,9,2016-01-16,2016-01-23,2016-02-13,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
590,10838,LINOD,3,2016-01-19,2016-01-23,2016-02-16,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
591,10839,TRADH,3,2016-01-19,2016-01-22,2016-02-16,3,35.43,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,SP,05634-030,Brazil
592,10840,LINOD,4,2016-01-19,2016-02-16,2016-03-02,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
593,10841,SUPRD,5,2016-01-20,2016-01-29,2016-02-17,2,424.3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
594,10842,TORTU,1,2016-01-20,2016-01-29,2016-02-17,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
595,10843,VICTE,4,2016-01-21,2016-01-26,2016-02-18,2,9.26,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
596,10844,PICCO,8,2016-01-21,2016-01-26,2016-02-18,2,25.22,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
597,10845,QUICK,8,2016-01-21,2016-01-30,2016-02-04,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
598,10846,SUPRD,2,2016-01-22,2016-01-23,2016-03-05,3,56.46,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
599,10847,SAVEA,4,2016-01-22,2016-02-10,2016-02-05,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
600,10848,CONSH,7,2016-01-23,2016-01-29,2016-02-20,2,38.24,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,,WX1 6LT,UK
601,10849,KOENE,9,2016-01-23,2016-01-30,2016-02-20,2,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
602,10850,VICTE,1,2016-01-23,2016-01-30,2016-03-06,1,49.19,Victuailles en stock,"2, rue du Commerce",Lyon,,69004,France
603,10851,RICAR,5,2016-01-26,2016-02-02,2016-02-23,1,160.55,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
604,10852,RATTC,8,2016-01-26,2016-01-30,2016-02-09,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
605,10853,BLAUS,9,2016-01-27,2016-02-03,2016-02-24,2,53.83,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
606,10854,ERNSH,3,2016-01-27,2016-02-05,2016-02-24,2,100.22,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
607,10855,OLDWO,3,2016-01-27,2016-02-04,2016-02-24,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
608,10856,ANTON,3,2016-01-28,2016-02-10,2016-02-25,2,58.43,Antonio Moreno Taquería,Mataderos  2312,México D.F.,,05023,Mexico
609,10857,BERGS,8,2016-01-28,2016-02-06,2016-02-25,2,188.85,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
610,10858,LACOR,2,2016-01-29,2016-02-03,2016-02-26,1,52.51,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
611,10859,FRANK,1,2016-01-29,2016-02-02,2016-02-26,2,76.1,Frankenversand,Berliner Platz 43,München,,80805,Germany
612,10860,FRANR,3,2016-01-29,2016-02-04,2016-02-26,3,19.26,France restauration,"54, rue Royale",Nantes,,44000,France
613,10861,WHITC,4,2016-01-30,2016-02-17,2016-02-27,2,14.93,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
614,10862,LEHMS,8,2016-01-30,2016-02-02,2016-03-13,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
615,10863,HILAA,4,2016-02-02,2016-02-17,2016-03-02,2,30.26,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
616,10864,AROUT,4,2016-02-02,2016-02-09,2016-03-02,2,3.04,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
617,10865,QUICK,2,2016-02-02,2016-02-12,2016-02-16,1,348.14,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
618,10866,BERGS,5,2016-02-03,2016-02-12,2016-03-03,1,109.11,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
619,10867,LONEP,6,2016-02-03,2016-02-11,2016-03-17,1,1.93,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
620,10868,QUEEN,7,2016-02-04,2016-02-23,2016-03-04,2,191.27,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
621,10869,SEVES,5,2016-02-04,2016-02-09,2016-03-04,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK
622,10870,WOLZA,5,2016-02-04,2016-02-13,2016-03-04,3,12.04,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
623,10871,BONAP,9,2016-02-05,2016-02-10,2016-03-05,2,112.27,Bon app',"12, rue des Bouchers",Marseille,,13008,France
624,10872,GODOS,5,2016-02-05,2016-02-09,2016-03-05,2,175.32,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
625,10873,WILMK,4,2016-02-06,2016-02-09,2016-03-06,1,0.82,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
626,10874,GODOS,5,2016-02-06,2016-02-11,2016-03-06,2,19.58,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
627,10875,BERGS,4,2016-02-06,2016-03-03,2016-03-06,2,32.37,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
628,10876,BONAP,7,2016-02-09,2016-02-12,2016-03-09,3,60.42,Bon app',"12, rue des Bouchers",Marseille,,13008,France
629,10877,RICAR,1,2016-02-09,2016-02-19,2016-03-09,1,38.06,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
630,10878,QUICK,4,2016-02-10,2016-02-12,2016-03-10,1,46.69,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
631,10879,WILMK,3,2016-02-10,2016-02-12,2016-03-10,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
632,10880,FOLKO,7,2016-02-10,2016-02-18,2016-03-24,1,88.01,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
633,10881,CACTU,4,2016-02-11,2016-02-18,2016-03-11,1,2.84,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
634,10882,SAVEA,4,2016-02-11,2016-02-20,2016-03-11,3,23.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
635,10883,LONEP,8,2016-02-12,2016-02-20,2016-03-12,3,0.53,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
636,10884,LETSS,4,2016-02-12,2016-02-13,2016-03-12,2,90.97,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
637,10885,SUPRD,6,2016-02-12,2016-02-18,2016-03-12,3,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
638,10886,HANAR,1,2016-02-13,2016-03-02,2016-03-13,1,4.99,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
639,10887,GALED,8,2016-02-13,2016-02-16,2016-03-13,3,1.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain
640,10888,GODOS,1,2016-02-16,2016-02-23,2016-03-16,2,51.87,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
641,10889,RATTC,9,2016-02-16,2016-02-23,2016-03-16,3,280.61,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
642,10890,DUMON,7,2016-02-16,2016-02-18,2016-03-16,1,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,,44000,France
643,10891,LEHMS,7,2016-02-17,2016-02-19,2016-03-17,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
644,10892,MAISD,4,2016-02-17,2016-02-19,2016-03-17,2,120.27,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
645,10893,KOENE,9,2016-02-18,2016-02-20,2016-03-18,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
646,10894,SAVEA,1,2016-02-18,2016-02-20,2016-03-18,1,116.13,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
647,10895,ERNSH,3,2016-02-18,2016-02-23,2016-03-18,1,162.75,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
648,10896,MAISD,7,2016-02-19,2016-02-27,2016-03-19,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
649,10897,HUNGO,3,2016-02-19,2016-02-25,2016-03-19,2,603.54,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
650,10898,OCEAN,4,2016-02-20,2016-03-06,2016-03-20,2,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
651,10899,LILAS,5,2016-02-20,2016-02-26,2016-03-20,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
652,10900,WELLI,1,2016-02-20,2016-03-04,2016-03-20,2,1.66,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
653,10901,HILAA,4,2016-02-23,2016-02-26,2016-03-23,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
654,10902,FOLKO,1,2016-02-23,2016-03-03,2016-03-23,1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
655,10903,HANAR,3,2016-02-24,2016-03-04,2016-03-24,3,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
656,10904,WHITC,3,2016-02-24,2016-02-27,2016-03-24,3,162.95,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
657,10905,WELLI,9,2016-02-24,2016-03-06,2016-03-24,2,13.72,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
658,10906,WOLZA,4,2016-02-25,2016-03-03,2016-03-11,3,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
659,10907,SPECD,6,2016-02-25,2016-02-27,2016-03-25,3,9.19,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France
660,10908,REGGC,4,2016-02-26,2016-03-06,2016-03-26,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
661,10909,SANTG,1,2016-02-26,2016-03-10,2016-03-26,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
662,10910,WILMK,1,2016-02-26,2016-03-04,2016-03-26,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
663,10911,GODOS,3,2016-02-26,2016-03-05,2016-03-26,1,38.19,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
664,10912,HUNGO,2,2016-02-26,2016-03-18,2016-03-26,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
665,10913,QUEEN,4,2016-02-26,2016-03-04,2016-03-26,1,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
666,10914,QUEEN,6,2016-02-27,2016-03-02,2016-03-27,1,21.19,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil
667,10915,TORTU,2,2016-02-27,2016-03-02,2016-03-27,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
668,10916,RANCH,1,2016-02-27,2016-03-09,2016-03-27,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
669,10917,ROMEY,4,2016-03-02,2016-03-11,2016-03-30,2,8.29,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain
670,10918,BOTTM,3,2016-03-02,2016-03-11,2016-03-30,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
671,10919,LINOD,2,2016-03-02,2016-03-04,2016-03-30,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
672,10920,AROUT,4,2016-03-03,2016-03-09,2016-03-31,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
673,10921,VAFFE,1,2016-03-03,2016-03-09,2016-04-14,1,176.48,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
674,10922,HANAR,5,2016-03-03,2016-03-05,2016-03-31,3,62.74,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
675,10923,LAMAI,7,2016-03-03,2016-03-13,2016-04-14,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
676,10924,BERGS,3,2016-03-04,2016-04-08,2016-04-01,2,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
677,10925,HANAR,3,2016-03-04,2016-03-13,2016-04-01,1,2.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
678,10926,ANATR,4,2016-03-04,2016-03-11,2016-04-01,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,05021,Mexico
679,10927,LACOR,4,2016-03-05,2016-04-08,2016-04-02,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,,78000,France
680,10928,GALED,1,2016-03-05,2016-03-18,2016-04-02,1,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,8022,Spain
681,10929,FRANK,6,2016-03-05,2016-03-12,2016-04-02,1,33.93,Frankenversand,Berliner Platz 43,München,,80805,Germany
682,10930,SUPRD,4,2016-03-06,2016-03-18,2016-04-17,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
683,10931,RICSU,4,2016-03-06,2016-03-19,2016-03-20,2,13.6,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
684,10932,BONAP,8,2016-03-06,2016-03-24,2016-04-03,1,134.64,Bon app',"12, rue des Bouchers",Marseille,,13008,France
685,10933,ISLAT,6,2016-03-06,2016-03-16,2016-04-03,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK
686,10934,LEHMS,3,2016-03-09,2016-03-12,2016-04-06,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
687,10935,WELLI,4,2016-03-09,2016-03-18,2016-04-06,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil
688,10936,GREAL,3,2016-03-09,2016-03-18,2016-04-06,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
689,10937,CACTU,7,2016-03-10,2016-03-13,2016-03-24,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
690,10938,QUICK,3,2016-03-10,2016-03-16,2016-04-07,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
691,10939,MAGAA,2,2016-03-10,2016-03-13,2016-04-07,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
692,10940,BONAP,8,2016-03-11,2016-03-23,2016-04-08,3,19.77,Bon app',"12, rue des Bouchers",Marseille,,13008,France
693,10941,SAVEA,7,2016-03-11,2016-03-20,2016-04-08,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
694,10942,REGGC,9,2016-03-11,2016-03-18,2016-04-08,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
695,10943,BSBEV,4,2016-03-11,2016-03-19,2016-04-08,2,2.17,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
696,10944,BOTTM,6,2016-03-12,2016-03-13,2016-03-26,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
697,10945,MORGK,4,2016-03-12,2016-03-18,2016-04-09,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany
698,10946,VAFFE,1,2016-03-12,2016-03-19,2016-04-09,2,27.2,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
699,10947,BSBEV,3,2016-03-13,2016-03-16,2016-04-10,2,3.26,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
700,10948,GODOS,3,2016-03-13,2016-03-19,2016-04-10,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain
701,10949,BOTTM,2,2016-03-13,2016-03-17,2016-04-10,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
702,10950,MAGAA,1,2016-03-16,2016-03-23,2016-04-13,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
703,10951,RICSU,9,2016-03-16,2016-04-07,2016-04-27,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
704,10952,ALFKI,1,2016-03-16,2016-03-24,2016-04-27,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
705,10953,AROUT,9,2016-03-16,2016-03-25,2016-03-30,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
706,10954,LINOD,5,2016-03-17,2016-03-20,2016-04-28,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
707,10955,FOLKO,8,2016-03-17,2016-03-20,2016-04-14,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
708,10956,BLAUS,6,2016-03-17,2016-03-20,2016-04-28,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
709,10957,HILAA,8,2016-03-18,2016-03-27,2016-04-15,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
710,10958,OCEAN,7,2016-03-18,2016-03-27,2016-04-15,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
711,10959,GOURL,6,2016-03-18,2016-03-23,2016-04-29,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
